,filename, date, gender, race, yearofbirth, weather, glasses, expression, yaw,Unnamed: 9
334,90005d119.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, BlankStare,0,90005d119.nef
335,90005d120.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, Happiness,0,90005d120.nef
344,90005d129.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, glasses, BlankStare,-45,90005d129.nef
346,90005d131.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, BlankStare,-45,90005d131.nef
347,90005d132.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, Happiness,-45,90005d132.nef
352,90005d137.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, glasses, BlankStare,0,90005d137.nef
353,90005d138.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, glasses, Happiness,0,90005d138.nef
354,90005d139.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, BlankStare,0,90005d139.nef
355,90005d140.nef, 2009-08-09 00:00:00, Male, White,1944, Inside, prism, Happiness,0,90005d140.nef
356,90005d141.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, BlankStare,0,90005d141.nef
357,90005d142.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, Happiness,0,90005d142.nef
358,90005d143.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, prism, BlankStare,0,90005d143.nef
359,90005d144.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, prism, Happiness,0,90005d144.nef
368,90005d153.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, BlankStare,-45,90005d153.nef
369,90005d154.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, Happiness,-45,90005d154.nef
376,90005d161.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, BlankStare,0,90005d161.nef
377,90005d162.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, glasses, Happiness,0,90005d162.nef
378,90005d163.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, prism, BlankStare,0,90005d163.nef
379,90005d164.nef, 2009-08-09 00:00:00, Male, White,1944, Sunny, prism, Happiness,0,90005d164.nef
389,90006d10.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, BlankStare,0,90006d10.nef
390,90006d11.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, BlankStare,0,90006d11.nef
391,90006d12.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, Happiness,0,90006d12.nef
392,90006d13.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, Happiness,0,90006d13.nef
393,90006d14.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90006d14.nef
394,90006d15.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90006d15.nef
395,90006d16.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,0,90006d16.nef
396,90006d17.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,0,90006d17.nef
397,90006d18.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,0,90006d18.nef
398,90006d19.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,0,90006d19.nef
399,90006d20.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90006d20.nef
400,90006d21.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90006d21.nef
401,90006d22.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, BlankStare,-45,90006d22.nef
402,90006d23.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, Happiness,-45,90006d23.nef
403,90006d24.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,-45,90006d24.nef
404,90006d25.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,-45,90006d25.nef
405,90006d26.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,-45,90006d26.nef
406,90006d27.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,-45,90006d27.nef
413,90006d37.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90006d37.nef
414,90006d38.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90006d38.nef
415,90006d39.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90006d39.nef
416,90006d40.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90006d40.nef
417,90006d41.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,45,90006d41.nef
418,90006d42.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,45,90006d42.nef
419,90006d43.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,45,90006d43.nef
420,90006d44.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,45,90006d44.nef
421,90006d45.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,45,90006d45.nef
422,90006d46.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,45,90006d46.nef
429,90006d53.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,0,90006d53.nef
430,90006d54.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,0,90006d54.nef
431,90006d55.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,0,90006d55.nef
432,90006d56.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,0,90006d56.nef
433,90006d57.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,0,90006d57.nef
434,90006d58.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,0,90006d58.nef
435,90006d59.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,0,90006d59.nef
436,90006d60.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,0,90006d60.nef
437,90006d61.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,0,90006d61.nef
438,90006d62.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,0,90006d62.nef
439,90006d63.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,0,90006d63.nef
440,90006d64.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,0,90006d64.nef
441,90006d65.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,-45,90006d65.nef
442,90006d66.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,-45,90006d66.nef
443,90006d67.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,-45,90006d67.nef
444,90006d68.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,-45,90006d68.nef
445,90006d69.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,-45,90006d69.nef
446,90006d70.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,-45,90006d70.nef
447,90006d71.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,-90,90006d71.nef
448,90006d72.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,-90,90006d72.nef
449,90006d73.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,-90,90006d73.nef
450,90006d74.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,-90,90006d74.nef
458,90007d6.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,45,90007d6.nef
465,90007d13.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, BlankStare,0,90007d13.nef
466,90007d14.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, BlankStare,0,90007d14.nef
467,90007d15.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, Happiness,0,90007d15.nef
468,90007d16.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, glasses, Happiness,0,90007d16.nef
469,90007d17.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90007d17.nef
470,90007d18.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90007d18.nef
471,90007d19.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,0,90007d19.nef
472,90007d20.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,0,90007d20.nef
473,90007d21.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,0,90007d21.nef
474,90007d22.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,0,90007d22.nef
475,90007d23.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90007d23.nef
476,90007d24.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90007d24.nef
477,90007d25.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, BlankStare,-45,90007d25.nef
478,90007d26.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, prism, Happiness,-45,90007d26.nef
485,90007d36.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, BlankStare,0,90007d36.nef
486,90007d37.nef, 2009-08-08 00:00:00, Female, White,1950, Inside, none, Happiness,0,90007d37.nef
487,90007d38.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,45,90007d38.nef
488,90007d39.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,45,90007d39.nef
489,90007d40.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,45,90007d40.nef
490,90007d41.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,45,90007d41.nef
492,90007d43.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,45,90007d43.nef
499,90007d50.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,0,90007d50.nef
500,90007d51.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,0,90007d51.nef
501,90007d52.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,0,90007d52.nef
502,90007d53.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, Happiness,0,90007d53.nef
503,90007d54.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,0,90007d54.nef
504,90007d55.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,0,90007d55.nef
505,90007d56.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,0,90007d56.nef
506,90007d57.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,0,90007d57.nef
507,90007d58.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,0,90007d58.nef
508,90007d59.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, Happiness,0,90007d59.nef
509,90007d60.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,0,90007d60.nef
510,90007d61.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,0,90007d61.nef
511,90007d62.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, glasses, BlankStare,-45,90007d62.nef
513,90007d64.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, BlankStare,-45,90007d64.nef
514,90007d65.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,-45,90007d65.nef
516,90007d67.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, none, Happiness,-45,90007d67.nef
520,90007d71.nef, 2009-08-08 00:00:00, Female, White,1950, Rain, prism, BlankStare,-90,90007d71.nef
523,90008d1.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,45,90008d1.nef
524,90008d2.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,45,90008d2.nef
525,90008d3.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,45,90008d3.nef
526,90008d4.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, BlankStare,45,90008d4.nef
527,90008d5.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, Happiness,45,90008d5.nef
528,90008d6.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,45,90008d6.nef
529,90008d7.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,90,90008d7.nef
530,90008d8.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,90,90008d8.nef
531,90008d9.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,90,90008d9.nef
532,90008d10.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, BlankStare,90,90008d10.nef
533,90008d11.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, Happiness,90,90008d11.nef
534,90008d12.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,90,90008d12.nef
535,90008d13.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,0,90008d13.nef
536,90008d14.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,0,90008d14.nef
537,90008d15.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,0,90008d15.nef
538,90008d16.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,0,90008d16.nef
539,90008d17.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d17.nef
540,90008d18.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d18.nef
541,90008d19.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, BlankStare,0,90008d19.nef
542,90008d20.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, BlankStare,0,90008d20.nef
543,90008d21.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, Happiness,0,90008d21.nef
544,90008d22.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, Happiness,0,90008d22.nef
545,90008d23.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d23.nef
546,90008d24.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d24.nef
547,90008d25.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,-45,90008d25.nef
548,90008d26.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,-45,90008d26.nef
549,90008d27.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,-45,90008d27.nef
550,90008d28.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, BlankStare,-45,90008d28.nef
551,90008d29.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, prism, Happiness,-45,90008d29.nef
552,90008d30.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,-45,90008d30.nef
553,90008d31.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, BlankStare,-90,90008d31.nef
554,90008d32.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, glasses, Happiness,-90,90008d32.nef
555,90008d33.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,-90,90008d33.nef
558,90008d36.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,-90,90008d36.nef
559,90008d40.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d40.nef
560,90008d41.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d41.nef
561,90008d42.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d42.nef
562,90008d43.nef, 2009-08-08 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d43.nef
563,90008d44.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,45,90008d44.nef
564,90008d45.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,45,90008d45.nef
565,90008d46.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,45,90008d46.nef
566,90008d47.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,45,90008d47.nef
567,90008d48.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,45,90008d48.nef
568,90008d49.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,45,90008d49.nef
569,90008d50.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,90,90008d50.nef
570,90008d51.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,90,90008d51.nef
571,90008d52.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,90,90008d52.nef
572,90008d53.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,90,90008d53.nef
573,90008d54.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,90,90008d54.nef
574,90008d55.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,90,90008d55.nef
575,90008d56.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,0,90008d56.nef
576,90008d57.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,0,90008d57.nef
577,90008d58.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,0,90008d58.nef
578,90008d59.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,0,90008d59.nef
579,90008d60.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,0,90008d60.nef
580,90008d61.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,0,90008d61.nef
581,90008d62.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,0,90008d62.nef
582,90008d63.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,0,90008d63.nef
583,90008d64.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,0,90008d64.nef
584,90008d65.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,0,90008d65.nef
585,90008d66.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,0,90008d66.nef
586,90008d67.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,0,90008d67.nef
587,90008d68.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,-45,90008d68.nef
588,90008d69.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,-45,90008d69.nef
589,90008d70.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,-45,90008d70.nef
590,90008d71.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,-45,90008d71.nef
591,90008d72.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,-45,90008d72.nef
592,90008d73.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,-45,90008d73.nef
593,90008d74.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, BlankStare,-90,90008d74.nef
594,90008d75.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, glasses, Happiness,-90,90008d75.nef
595,90008d76.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, BlankStare,-90,90008d76.nef
596,90008d77.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, BlankStare,-90,90008d77.nef
597,90008d78.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, prism, Happiness,-90,90008d78.nef
598,90008d79.nef, 2009-08-08 00:00:00, Male, White,1989, Rain, none, Happiness,-90,90008d79.nef
599,90008d83.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d83.nef
600,90008d84.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d84.nef
601,90008d85.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,-90,90008d85.nef
602,90008d86.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,-90,90008d86.nef
603,90008d88.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,45,90008d88.nef
604,90008d89.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,45,90008d89.nef
605,90008d90.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,-45,90008d90.nef
606,90008d91.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,-45,90008d91.nef
607,90008d93.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,90,90008d93.nef
608,90008d94.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,90,90008d94.nef
609,90008d95.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, BlankStare,0,90008d95.nef
610,90008d96.nef, 2009-08-09 00:00:00, Male, White,1989, Inside, none, Happiness,0,90008d96.nef
611,90008d98.nef, 2009-08-09 00:00:00, Male, White,1989, Sunny, none, BlankStare,0,90008d98.nef
